-181.983, 63.813, 2.664,  9.223
-181.978, 63.725, 2.672,  9.256
-181.973, 63.635, 2.680,  9.289
-181.968, 63.546, 2.688,  9.322
-181.963, 63.456, 2.696,  9.355
-181.958, 63.366, 2.704,  9.388
-181.953, 63.276, 2.712,  9.421
-181.948, 63.186, 2.721,  9.454
-181.944, 63.095, 2.729,  9.487
-181.939, 63.004, 2.737,  9.520
-181.934, 62.913, 2.745,  9.553
-181.929, 62.821, 2.754,  9.586
-181.924, 62.729, 2.762,  9.619
-181.920, 62.637, 2.770,  9.652
-181.915, 62.545, 2.779,  9.685
-181.910, 62.452, 2.787,  9.718
-181.906, 62.359, 2.795,  9.751
-181.901, 62.266, 2.804,  9.784
-181.897, 62.172, 2.812,  9.817
-181.892, 62.078, 2.821,  9.850
-181.887, 61.984, 2.829,  9.883
-181.883, 61.890, 2.838,  9.916
-181.879, 61.795, 2.846,  9.949
-181.874, 61.700, 2.855,  9.982
-181.870, 61.605, 2.864, 10.015
-181.865, 61.509, 2.872, 10.048
-181.861, 61.413, 2.881, 10.081
-181.857, 61.317, 2.890, 10.114
-181.852, 61.221, 2.899, 10.147
-181.848, 61.124, 2.907, 10.180
-181.844, 61.027, 2.916, 10.213
-181.840, 60.929, 2.925, 10.246
-181.836, 60.832, 2.934, 10.279
-181.831, 60.734, 2.943, 10.312
-181.827, 60.636, 2.952, 10.345
-181.823, 60.537, 2.961, 10.378
-181.819, 60.438, 2.970, 10.411
-181.815, 60.339, 2.979, 10.444
-181.811, 60.240, 2.988, 10.477
-181.807, 60.140, 2.997, 10.510
-181.803, 60.040, 3.006, 10.543
-181.800, 59.939, 3.015, 10.576
-181.796, 59.839, 3.024, 10.609
-181.792, 59.738, 3.033, 10.642
-181.788, 59.636, 3.043, 10.675
-181.784, 59.535, 3.052, 10.708
-181.780, 59.433, 3.061, 10.741
-181.777, 59.331, 3.071, 10.774
-181.773, 59.228, 3.080, 10.807
-181.769, 59.125, 3.089, 10.840
-181.766, 59.022, 3.099, 10.873
-181.762, 58.919, 3.108, 10.906
-181.758, 58.815, 3.118, 10.939
-181.755, 58.711, 3.127, 10.972
-181.751, 58.606, 3.137, 11.005
-181.748, 58.502, 3.146, 11.038
-181.744, 58.397, 3.156, 11.071
-181.741, 58.291, 3.166, 11.104
-181.737, 58.186, 3.175, 11.137
-181.734, 58.080, 3.185, 11.170
-181.731, 57.973, 3.195, 11.203
-181.727, 57.866, 3.205, 11.236
-181.724, 57.759, 3.214, 11.269
-181.721, 57.652, 3.224, 11.302
-181.717, 57.544, 3.234, 11.335
-181.714, 57.436, 3.244, 11.368
-181.711, 57.328, 3.254, 11.401
-181.708, 57.219, 3.264, 11.434
-181.705, 57.110, 3.274, 11.467
-181.701, 57.001, 3.284, 11.500
-181.698, 56.891, 3.294, 11.533
-181.695, 56.781, 3.304, 11.566
-181.692, 56.671, 3.314, 11.599
-181.689, 56.560, 3.324, 11.632
-181.686, 56.449, 3.334, 11.665
-181.683, 56.338, 3.345, 11.698
-181.680, 56.226, 3.355, 11.731
-181.677, 56.114, 3.365, 11.764
-181.674, 56.002, 3.376, 11.797
-181.671, 55.889, 3.386, 11.830
-181.669, 55.776, 3.396, 11.863
-181.666, 55.662, 3.407, 11.896
-181.663, 55.549, 3.417, 11.929
-181.660, 55.435, 3.428, 11.962
-181.657, 55.320, 3.438, 11.995
-181.655, 55.205, 3.449, 12.028
-181.652, 55.090, 3.460, 12.061
-181.649, 54.974, 3.470, 12.094
-181.646, 54.858, 3.481, 12.127
-181.644, 54.742, 3.492, 12.160
-181.641, 54.626, 3.502, 12.193
-181.638, 54.509, 3.513, 12.226
-181.636, 54.391, 3.524, 12.259
-181.633, 54.274, 3.535, 12.292
-181.631, 54.155, 3.546, 12.325
-181.628, 54.037, 3.557, 12.358
-181.626, 53.918, 3.568, 12.391
-181.623, 53.799, 3.579, 12.424
-181.621, 53.679, 3.590, 12.457
-181.618, 53.560, 3.601, 12.490
-181.616, 53.439, 3.612, 12.523
-181.614, 53.319, 3.623, 12.556
-181.611, 53.198, 3.634, 12.589
-181.609, 53.076, 3.645, 12.622
-181.607, 52.954, 3.657, 12.655
-181.604, 52.832, 3.668, 12.688
-181.602, 52.710, 3.679, 12.721
-181.600, 52.587, 3.691, 12.754
-181.597, 52.463, 3.702, 12.787
-181.595, 52.340, 3.714, 12.820
-181.593, 52.216, 3.725, 12.853
-181.591, 52.091, 3.737, 12.886
-181.589, 51.966, 3.748, 12.919
-181.586, 51.841, 3.760, 12.952
-181.584, 51.716, 3.772, 12.985
-181.582, 51.590, 3.783, 13.018
-181.580, 51.463, 3.795, 13.051
-181.578, 51.336, 3.807, 13.084
-181.576, 51.209, 3.819, 13.117
-181.574, 51.082, 3.831, 13.150
-181.572, 50.954, 3.842, 13.183
-181.570, 50.825, 3.854, 13.216
-181.568, 50.697, 3.866, 13.249
-181.566, 50.567, 3.878, 13.282
-181.564, 50.438, 3.890, 13.315
-181.562, 50.308, 3.903, 13.348
-181.560, 50.177, 3.915, 13.381
-181.558, 50.047, 3.927, 13.414
-181.557, 49.916, 3.939, 13.447
-181.555, 49.784, 3.951, 13.480
-181.553, 49.652, 3.963, 13.513
-181.551, 49.520, 3.974, 13.546
-181.549, 49.387, 3.986, 13.579
-181.548, 49.254, 3.998, 13.612
-181.546, 49.120, 4.011, 13.645
-181.544, 48.986, 4.023, 13.678
-181.542, 48.852, 4.035, 13.711
-181.541, 48.717, 4.047, 13.744
-181.539, 48.582, 4.059, 13.777
-181.537, 48.446, 4.071, 13.810
-181.536, 48.310, 4.084, 13.843
-181.534, 48.174, 4.096, 13.876
-181.532, 48.037, 4.109, 13.909
-181.531, 47.900, 4.121, 13.942
-181.529, 47.762, 4.134, 13.975
-181.527, 47.624, 4.146, 14.008
-181.526, 47.485, 4.159, 14.041
-181.524, 47.346, 4.172, 14.074
-181.523, 47.207, 4.184, 14.107
-181.521, 47.067, 4.197, 14.140
-181.520, 46.927, 4.210, 14.173
-181.518, 46.786, 4.223, 14.206
-181.517, 46.645, 4.235, 14.239
-181.515, 46.504, 4.248, 14.272
-181.514, 46.362, 4.261, 14.305
-181.512, 46.219, 4.274, 14.338
-181.511, 46.077, 4.287, 14.371
-181.510, 45.933, 4.300, 14.404
-181.508, 45.790, 4.313, 14.437
-181.507, 45.646, 4.327, 14.470
-181.506, 45.501, 4.340, 14.503
-181.504, 45.356, 4.353, 14.536
-181.503, 45.211, 4.366, 14.569
-181.501, 45.065, 4.380, 14.602
-181.500, 44.919, 4.393, 14.635
-181.499, 44.772, 4.406, 14.668
-181.498, 44.625, 4.420, 14.701
-181.496, 44.477, 4.433, 14.734
-181.495, 44.329, 4.447, 14.767
-181.494, 44.180, 4.460, 14.800
-181.493, 44.031, 4.474, 14.833
-181.491, 43.882, 4.488, 14.866
-181.490, 43.732, 4.502, 14.899
-181.489, 43.581, 4.515, 14.932
-181.488, 43.431, 4.529, 14.965
-181.486, 43.279, 4.543, 14.998
-181.485, 43.127, 4.557, 15.031
-181.484, 42.975, 4.571, 15.064
-181.483, 42.822, 4.585, 15.097
-181.482, 42.669, 4.599, 15.130
-181.481, 42.516, 4.613, 15.163
-181.480, 42.361, 4.627, 15.196
-181.479, 42.207, 4.641, 15.229
-181.477, 42.052, 4.656, 15.262
-181.476, 41.896, 4.670, 15.295
-181.475, 41.740, 4.684, 15.328
-181.474, 41.584, 4.698, 15.361
-181.473, 41.427, 4.713, 15.394
-181.472, 41.269, 4.727, 15.427
-181.471, 41.111, 4.742, 15.460
-181.470, 40.953, 4.756, 15.493
-181.469, 40.794, 4.771, 15.526
-181.468, 40.635, 4.785, 15.559
-181.467, 40.475, 4.800, 15.592
-181.466, 40.314, 4.815, 15.625
-181.465, 40.154, 4.830, 15.658
-181.464, 39.992, 4.845, 15.691
-181.463, 39.830, 4.860, 15.724
-181.462, 39.668, 4.875, 15.757
-181.461, 39.505, 4.890, 15.790
-181.460, 39.342, 4.905, 15.823
-181.459, 39.178, 4.920, 15.856
-181.458, 39.013, 4.935, 15.889
-181.458, 38.849, 4.950, 15.922
-181.457, 38.683, 4.965, 15.955
-181.456, 38.517, 4.980, 15.988
-181.455, 38.351, 4.996, 16.021
-181.454, 38.184, 5.011, 16.054
-181.453, 38.017, 5.027, 16.087
-181.452, 37.849, 5.042, 16.120
-181.451, 37.680, 5.058, 16.153
-181.451, 37.511, 5.073, 16.186
-181.450, 37.342, 5.089, 16.219
-181.449, 37.172, 5.104, 16.252
-181.448, 37.002, 5.109, 16.285
-181.447, 36.832, 5.093, 16.318
-181.446, 36.663, 5.075, 16.351
-181.446, 36.494, 5.062, 16.384
-181.445, 36.326, 5.054, 16.417
-181.444, 36.158, 5.052, 16.450
-181.443, 35.989, 5.055, 16.483
-181.443, 35.820, 5.064, 16.516
-181.442, 35.651, 5.079, 16.549
-181.441, 35.481, 5.100, 16.582
-181.440, 35.310, 5.126, 16.615
-181.440, 35.139, 5.156, 16.648
-181.439, 34.966, 5.190, 16.681
